151.96, 3, 2
143.77, 0, 2
142.52, 0, 2
141.40, 0, 2
139.85, 0, 2
139.97, 0, 2
139.81, 0, 2
139.81, 0, 2
139.81, 0, 2
139.81, 0, 2
139.81, 0, 2
139.81, 0, 2
139.81, 0, 2
128.04, 0, 2
126.31, 0, 2
119.39, 0, 2
116.20, 0, 2
111.07, 0, 2
109.00, 0, 2
107.17, 0, 2
85.79, 0, 2
85.79, 0, 2
85.79, 0, 2
85.79, 0, 2
85.79, 0, 2
85.79, 0, 2
85.79, 0, 2
51.46, 0, 2
51.46, 0, 2
51.46, 0, 2
51.46, 0, 2
45.87, 0, 5
45.42, 0, 5
45.18, 0, 5
40.62, 0, 5
40.22, 0, 5
39.58, 0, 5
39.09, 0, 5
39.09, 0, 5
39.09, 0, 5
39.09, 0, 5
39.09, 0, 5
39.09, 0, 5
39.09, 0, 5
35.75, 0, 5
35.75, 0, 5
35.75, 0, 5
35.75, 0, 5
35.75, 0, 5
35.75, 0, 5
35.75, 0, 5
35.75, 0, 5
35.59, 0, 5
35.59, 0, 5
35.59, 0, 5
35.59, 0, 5
35.59, 0, 5
35.59, 0, 5
35.59, 0, 5
43.09, 0, 70
49.48, 2, 264
59.29, 0, 264
63.18, 0, 264
69.61, 0, 264
72.28, 0, 264
74.77, 0, 264
118.32, 0, 264
118.32, 0, 264
118.32, 0, 264
118.32, 0, 264
118.32, 0, 264
118.32, 0, 264
118.32, 0, 264
118.32, 0, 264
118.09, 0, 264
118.09, 0, 264
118.09, 0, 264
118.09, 0, 264
118.14, 0, 1784
118.30, 0, 3878
118.44, 53, 3878
119.45, 53, 3878
124.03, 56, 3878
125.43, 56, 5926
133.22, 65, 2884
133.66, 65, 2402
144.62, 38, 272
144.96, 38, 272
148.17, 0, 1820
148.37, 18, 3884
148.41, 47, 3884
148.32, 47, 3884
141.56, 47, 6636
148.61, 63, 3048
148.35, 14, 2330
149.24, 14, 274
149.10, 31, 274
148.76, 0, 274
147.99, 0, 272
147.75, 0, 269
139.36, 0, 2
139.18, 3, 2
138.24, 0, 2
138.20, 0, 2
138.35, 0, 2
138.44, 0, 2
135.02, 0, 2
133.18, 0, 2
133.18, 0, 2
133.18, 0, 2
133.18, 0, 2
133.18, 0, 2
113.46, 0, 2
97.99, 0, 2
84.33, 0, 2
80.92, 0, 2
75.57, 0, 2
73.36, 0, 2
71.43, 0, 2
43.26, 0, 2
43.26, 0, 2
43.26, 0, 2
43.26, 0, 2
43.26, 0, 2
43.26, 0, 2
38.52, 0, 2
37.90, 0, 5
37.58, 0, 5
37.42, 0, 5
37.17, 0, 5
37.06, 0, 5
36.97, 0, 5
36.80, 0, 5
35.46, 0, 5
35.46, 0, 5
35.46, 0, 5
35.46, 0, 5
35.46, 0, 5
35.46, 0, 5
35.46, 0, 5
35.40, 0, 5
35.40, 0, 5
35.40, 0, 5
35.40, 0, 5
35.40, 0, 5
35.40, 0, 5
35.40, 0, 5
39.83, 0, 22
46.76, 0, 264
56.81, 2, 264
64.45, 0, 264
67.59, 0, 264
72.83, 0, 264
75.09, 0, 264
115.19, 0, 264
115.19, 0, 264
115.19, 0, 264
115.19, 0, 264
115.19, 0, 264
115.19, 0, 264
115.19, 0, 264
117.54, 0, 264
117.54, 0, 264
117.54, 0, 264
117.54, 0, 264
117.54, 0, 264
117.59, 0, 3878
117.87, 11, 3878
118.06, 56, 3878
121.72, 57, 3878
123.02, 57, 5612
130.93, 41, 2882
132.41, 66, 680
142.26, 31, 272
143.67, 31, 272
146.59, 0, 3884
146.86, 37, 3884
146.85, 57, 3884
145.83, 57, 3884
139.31, 57, 6146
145.41, 37, 3608
146.55, 39, 3048
147.17, 39, 274
147.58, 35, 274
146.95, 0, 274
146.88, 0, 274
146.61, 0, 272
145.50, 0, 269
137.88, 3, 2
