154.28, 3, 2
146.80, 3, 2
140.71, 0, 2
139.53, 0, 2
138.21, 0, 2
137.19, 0, 2
135.80, 0, 2
135.74, 0, 2
135.74, 0, 2
135.74, 0, 2
135.74, 0, 2
135.74, 0, 2
122.32, 0, 2
114.45, 0, 2
109.23, 0, 2
101.54, 0, 2
99.60, 0, 2
96.45, 0, 2
95.19, 0, 2
76.29, 0, 2
76.29, 0, 2
76.29, 0, 2
76.29, 0, 2
76.29, 0, 2
76.29, 0, 2
76.29, 0, 2
75.07, 0, 2
75.07, 0, 2
75.07, 0, 2
75.07, 0, 2
75.07, 0, 2
64.12, 0, 5
63.00, 0, 5
49.39, 0, 5
48.78, 0, 5
47.61, 0, 5
47.14, 0, 5
46.72, 0, 5
40.59, 0, 5
40.59, 0, 5
40.59, 0, 5
40.59, 0, 5
40.59, 0, 5
40.59, 0, 5
36.48, 0, 5
36.48, 0, 5
36.48, 0, 5
36.48, 0, 5
36.48, 0, 5
36.48, 0, 5
36.48, 0, 5
35.36, 0, 5
35.36, 0, 5
35.36, 0, 5
35.36, 0, 5
37.00, 0, 20
41.69, 0, 264
48.92, 2, 264
67.88, 0, 264
71.80, 0, 264
77.88, 0, 264
80.32, 0, 264
82.45, 0, 264
115.15, 0, 264
115.15, 0, 264
115.15, 0, 264
115.15, 0, 264
115.15, 0, 264
115.15, 0, 264
115.15, 0, 264
114.32, 0, 264
114.32, 0, 264
114.32, 0, 264
114.32, 0, 264
114.32, 0, 264
114.34, 23, 906
115.47, 45, 272
117.99, 45, 272
119.37, 4, 2794
121.69, 60, 2794
123.56, 58, 3004
129.05, 58, 3140
145.43, 86, 1592
146.35, 44, 1608
150.62, 44, 1890
154.71, 69, 1608
157.25, 58, 1608
159.86, 58, 1608
163.86, 70, 1608
158.09, 53, 1730
156.15, 46, 1608
156.66, 46, 6006
151.93, 45, 8674
150.73, 60, 8674
145.92, 48, 8674
143.44, 48, 8674
141.95, 55, 8674
139.44, 56, 8674
138.12, 56, 8674
136.91, 57, 8674
137.00, 57, 8674
139.75, 57, 16652
161.37, 82, 13652
162.45, 88, 4606
173.69, 100, 5056
177.18, 100, 5056
180.87, 100, 5358
184.37, 63, 5052
183.76, 51, 5056
172.34, 51, 5056
166.28, 54, 4976
158.21, 56, 5056
157.11, 51, 5358
157.79, 51, 5056
155.61, 54, 4676
157.99, 60, 4676
155.74, 48, 4676
157.25, 48, 4676
155.85, 57, 4676
158.31, 61, 4676
158.65, 61, 4676
157.15, 48, 4676
159.06, 67, 4676
158.46, 48, 5358
159.12, 48, 5056
157.18, 53, 5596
158.43, 62, 5126
156.19, 50, 5282
156.05, 42, 5056
156.03, 42, 274
155.07, 66, 5326
151.43, 48, 8674
149.89, 48, 8674
149.09, 54, 8674
144.01, 55, 8674
143.58, 55, 8674
140.80, 56, 8674
137.72, 59, 8674
137.16, 60, 8674
137.12, 60, 8674
140.66, 60, 16652
161.82, 83, 7542
169.83, 99, 4846
173.42, 99, 5616
177.96, 100, 5056
181.67, 100, 4676
184.59, 63, 4676
187.57, 63, 4676
186.04, 56, 4676
168.53, 66, 4676
159.77, 70, 4676
159.18, 70, 4676
157.21, 67, 4676
157.79, 76, 4676
157.20, 76, 4676
157.81, 72, 4676
157.12, 60, 4676
158.91, 72, 4676
157.58, 72, 4676
159.26, 66, 4676
157.22, 57, 4676
159.75, 78, 4676
157.31, 78, 4676
160.18, 58, 4676
157.35, 58, 4676
158.64, 86, 5126
157.31, 86, 5056
157.18, 79, 4676
157.15, 73, 4676
156.93, 73, 4676
154.32, 70, 574
152.37, 81, 1994
159.79, 86, 1954
162.31, 86, 2638
161.77, 59, 2638
161.63, 35, 2638
158.56, 29, 2290
154.97, 0, 2290
