Time,"Temp:Edge,0","Temp:Junction,0","Temp:Mem,0","Temp:Edge,1","Temp:Junction,1","Temp:Mem,1","Temp:Edge,2","Temp:Junction,2","Temp:Mem,2","Temp:Edge,3","Temp:Junction,3","Temp:Mem,3","Temp:Loc1,0","Temp:Tctl,0","Temp:Tccd8,0","Temp:Tccd1,0","Temp:Tccd2,0","Temp:Tccd3,0","Temp:Tccd4,0","Temp:Tccd5,0","Temp:Tccd6,0","Temp:Tccd7,0","Temp:Tctl,1","Temp:Tccd8,1","Temp:Tccd1,1","Temp:Tccd2,1","Temp:Tccd3,1","Temp:Tccd4,1","Temp:Tccd5,1","Temp:Tccd6,1","Temp:Tccd7,1",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Frequency:Core 16,Frequency:Core 17,Frequency:Core 18,Frequency:Core 19,Frequency:Core 20,Frequency:Core 21,Frequency:Core 22,Frequency:Core 23,Frequency:Core 24,Frequency:Core 25,Frequency:Core 26,Frequency:Core 27,Frequency:Core 28,Frequency:Core 29,Frequency:Core 30,Frequency:Core 31,Frequency:Core 32,Frequency:Core 33,Frequency:Core 34,Frequency:Core 35,Frequency:Core 36,Frequency:Core 37,Frequency:Core 38,Frequency:Core 39,Frequency:Core 40,Frequency:Core 41,Frequency:Core 42,Frequency:Core 43,Frequency:Core 44,Frequency:Core 45,Frequency:Core 46,Frequency:Core 47,Frequency:Core 48,Frequency:Core 49,Frequency:Core 50,Frequency:Core 51,Frequency:Core 52,Frequency:Core 53,Frequency:Core 54,Frequency:Core 55,Frequency:Core 56,Frequency:Core 57,Frequency:Core 58,Frequency:Core 59,Frequency:Core 60,Frequency:Core 61,Frequency:Core 62,Frequency:Core 63,Frequency:Core 64,Frequency:Core 65,Frequency:Core 66,Frequency:Core 67,Frequency:Core 68,Frequency:Core 69,Frequency:Core 70,Frequency:Core 71,Frequency:Core 72,Frequency:Core 73,Frequency:Core 74,Frequency:Core 75,Frequency:Core 76,Frequency:Core 77,Frequency:Core 78,Frequency:Core 79,Frequency:Core 80,Frequency:Core 81,Frequency:Core 82,Frequency:Core 83,Frequency:Core 84,Frequency:Core 85,Frequency:Core 86,Frequency:Core 87,Frequency:Core 88,Frequency:Core 89,Frequency:Core 90,Frequency:Core 91,Frequency:Core 92,Frequency:Core 93,Frequency:Core 94,Frequency:Core 95,Frequency:Core 96,Frequency:Core 97,Frequency:Core 98,Frequency:Core 99,Frequency:Core 100,Frequency:Core 101,Frequency:Core 102,Frequency:Core 103,Frequency:Core 104,Frequency:Core 105,Frequency:Core 106,Frequency:Core 107,Frequency:Core 108,Frequency:Core 109,Frequency:Core 110,Frequency:Core 111,Frequency:Core 112,Frequency:Core 113,Frequency:Core 114,Frequency:Core 115,Frequency:Core 116,Frequency:Core 117,Frequency:Core 118,Frequency:Core 119,Frequency:Core 120,Frequency:Core 121,Frequency:Core 122,Frequency:Core 123,Frequency:Core 124,Frequency:Core 125,Frequency:Core 126,Frequency:Core 127,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,Util:Core 16,Util:Core 17,Util:Core 18,Util:Core 19,Util:Core 20,Util:Core 21,Util:Core 22,Util:Core 23,Util:Core 24,Util:Core 25,Util:Core 26,Util:Core 27,Util:Core 28,Util:Core 29,Util:Core 30,Util:Core 31,Util:Core 32,Util:Core 33,Util:Core 34,Util:Core 35,Util:Core 36,Util:Core 37,Util:Core 38,Util:Core 39,Util:Core 40,Util:Core 41,Util:Core 42,Util:Core 43,Util:Core 44,Util:Core 45,Util:Core 46,Util:Core 47,Util:Core 48,Util:Core 49,Util:Core 50,Util:Core 51,Util:Core 52,Util:Core 53,Util:Core 54,Util:Core 55,Util:Core 56,Util:Core 57,Util:Core 58,Util:Core 59,Util:Core 60,Util:Core 61,Util:Core 62,Util:Core 63,Util:Core 64,Util:Core 65,Util:Core 66,Util:Core 67,Util:Core 68,Util:Core 69,Util:Core 70,Util:Core 71,Util:Core 72,Util:Core 73,Util:Core 74,Util:Core 75,Util:Core 76,Util:Core 77,Util:Core 78,Util:Core 79,Util:Core 80,Util:Core 81,Util:Core 82,Util:Core 83,Util:Core 84,Util:Core 85,Util:Core 86,Util:Core 87,Util:Core 88,Util:Core 89,Util:Core 90,Util:Core 91,Util:Core 92,Util:Core 93,Util:Core 94,Util:Core 95,Util:Core 96,Util:Core 97,Util:Core 98,Util:Core 99,Util:Core 100,Util:Core 101,Util:Core 102,Util:Core 103,Util:Core 104,Util:Core 105,Util:Core 106,Util:Core 107,Util:Core 108,Util:Core 109,Util:Core 110,Util:Core 111,Util:Core 112,Util:Core 113,Util:Core 114,Util:Core 115,Util:Core 116,Util:Core 117,Util:Core 118,Util:Core 119,Util:Core 120,Util:Core 121,Util:Core 122,Util:Core 123,Util:Core 124,Util:Core 125,Util:Core 126,Util:Core 127,"Power:package-0,0","Power:core,0","Power:package-1,0","Power:core,1"
2024-12-28_20:53:50,36.0,37.0,50.0,39.0,39.0,50.0,38.0,39.0,50.0,38.0,42.0,49.0,41.0,37.0,34.0,35.0,33.2,35.8,35.0,34.0,32.8,35.0,38.4,32.8,34.0,32.8,43.2,33.2,34.8,35.0,34.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.7,1.5,1.9,2.4,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.4,3.1,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.4,1.8,1.8,1.6,1.8,1.5,1.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,11.1,5.9,5.9,0.0,0.0,0.0,5.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,11.1,5.9,5.9,6.3,0.0,5.9,5.9,115.1,0.0,114.0,0
2024-12-28_20:53:52,36.0,37.0,50.0,40.0,40.0,49.0,37.0,39.0,50.0,38.0,43.0,49.0,41.0,37.5,37.2,35.2,33.2,36.2,35.2,36.8,34.8,35.8,38.8,33.0,35.0,34.5,36.8,33.2,35.5,35.2,35.0,2.0,1.9,1.5,1.5,1.9,2.5,2.3,1.5,1.8,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.4,1.9,1.9,1.9,2.4,1.9,1.9,2.0,3.1,2.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,2.5,2.5,3.1,1.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,3.1,1.9,2.5,2.5,2.5,3.1,2.5,2.5,1.5,1.5,1.9,1.9,1.9,2.5,1.9,1.9,1.9,1.9,2.5,1.5,1.5,1.5,2.5,2.5,3.1,2.5,1.8,1.5,1.5,1.5,1.5,1.5,1.8,1.5,2.5,1.5,1.5,1.8,1.5,1.5,1.5,1.5,1.9,1.9,2.2,1.8,1.5,1.5,1.8,1.8,1.5,1.6,2.5,1.5,1.6,1.6,1.9,1.9,2.5,2.5,2.5,2.5,3.1,2.5,2.5,2.5,4.8,14.3,0.0,0.0,5.3,5.3,5.3,0.0,4.9,5.8,5.3,7.3,3.8,5.8,0.0,0.0,0.0,8.7,7.8,6.4,4.4,6.3,9.9,12.6,5.9,5.8,1.9,0.5,13.3,6.4,2.9,6.8,1.0,10.7,0.0,0.0,5.3,4.9,0.0,6.8,2.4,6.8,6.8,5.4,4.3,0.0,5.8,0.0,2.4,3.9,1.4,8.2,9.8,8.8,5.8,4.8,1.5,0.5,5.8,5.3,5.8,8.8,1.5,4.9,0.5,5.3,5.3,5.3,5.3,4.9,5.8,0.0,0.0,6.7,0.5,3.9,7.3,5.4,5.9,7.3,6.3,4.9,0.0,0.0,0.0,5.3,7.4,8.3,6.8,5.3,5.3,0.0,0.0,0.0,0.0,10.7,5.3,5.3,5.3,5.3,7.7,5.3,0.5,0.0,0.0,5.3,6.9,3.4,5.9,0.0,0.0,5.8,10.7,0.0,7.2,5.3,6.9,7.3,5.8,1.0,0.5,7.9,16.7,5.8,9.3,12.5,11.7,5.4,8.7,123.0,0.2,116.0,0.1
2024-12-28_20:53:54,36.0,37.0,50.0,39.0,39.0,49.0,37.0,39.0,50.0,38.0,43.0,49.0,41.0,38.1,34.2,35.5,33.8,37.8,36.0,34.5,33.8,35.8,39.2,33.5,33.2,35.0,37.5,34.0,36.2,35.5,35.5,1.6,1.5,1.5,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.5,1.6,1.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.9,1.9,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.9,1.5,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3.1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,1.5,1.5,1.5,1.5,1.5,1.9,1.5,1.5,1.5,1.5,1.9,1.5,1.6,1.6,1.6,1.9,1.9,1.5,1.9,1.6,1.6,1.6,6.5,10.8,5.9,6.9,8.9,10.3,4.4,2.0,2.0,10.3,4.9,8.9,4.9,15.7,5.0,2.5,4.4,7.3,12.8,5.4,6.9,10.3,7.8,10.8,6.8,10.4,6.9,4.0,11.7,3.9,7.3,2.9,7.9,0.5,0.5,2.5,10.8,10.4,16.7,2.0,0.5,0.0,2.9,5.0,13.8,17.1,2.9,0.5,0.0,3.0,4.0,9.9,10.7,11.9,2.0,5.9,5.4,8.8,5.4,0.5,3.9,3.9,8.4,8.3,3.9,6.9,8.3,3.0,0.5,11.2,1.0,1.0,0.0,6.9,7.9,14.8,8.9,9.4,8.0,6.5,6.4,5.3,2.0,3.9,1.5,2.4,9.3,10.9,10.3,1.5,6.9,3.4,2.9,0.0,0.0,5.9,20.6,4.9,1.0,3.0,3.4,5.4,0.0,10.8,7.9,3.5,7.3,4.5,7.8,3.9,3.9,4.5,7.3,5.9,1.0,0.0,5.9,18.1,7.4,4.0,7.8,13.4,10.8,14.1,9.5,17.4,15.9,11.5,12.9,129.0,0.2,121.4,0.2
2024-12-28_20:53:57,36.0,37.0,50.0,40.0,40.0,49.0,38.0,39.0,50.0,38.0,43.0,49.0,41.0,38.1,34.5,36.2,34.0,37.0,35.8,35.0,34.0,35.8,39.5,38.2,34.0,34.5,38.5,34.0,35.5,35.5,35.8,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.5,1.5,1.6,1.9,1.7,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,1.5,1.5,1.5,1.5,1.5,3.1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3.1,3.1,2.5,2.5,3.1,2.5,2.5,2.5,2.2,6.6,4.4,1.5,3.4,3.5,2.0,0.5,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.4,2.5,6.3,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,3.9,0.0,7.5,11.9,11.9,5.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.8,4.5,5.4,1.0,0.0,3.0,0.0,0.0,0.0,4.9,3.9,5.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.5,0.0,0.0,2.5,0.0,0.0,0.0,4.5,1.0,0.0,6.3,0.0,0.0,0.0,0.0,6.3,6.3,0.0,0.0,0.0,2.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.0,8.5,11.9,10.4,7.9,14.3,9.4,8.3,14.6,119.4,0.0,110.3,0.2
2024-12-28_20:53:59,36.0,37.0,50.0,39.0,39.0,50.0,38.0,39.0,50.0,38.0,43.0,49.0,41.0,38.5,34.5,35.8,34.5,36.8,35.5,35.2,34.2,35.8,39.5,34.0,35.0,34.5,37.8,34.2,36.8,36.0,36.0,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.3,1.5,1.5,1.5,1.5,1.5,1.5,1.9,1.5,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.5,1.7,1.5,1.5,1.5,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,1.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,2.7,1.5,1.5,1.5,1.5,3.2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.5,1.5,1.5,1.5,1.8,1.5,1.6,1.6,1.8,1.8,1.6,1.6,1.5,1.6,1.7,2.1,1.0,3.5,1.0,0.0,0.0,1.5,0.5,0.0,2.9,4.4,5.4,5.4,0.5,0.5,0.0,0.0,1.0,2.5,1.5,6.3,3.4,3.9,2.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,7.8,7.5,1.5,10.1,8.5,9.9,15.1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.9,0.5,0.0,4.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.9,0.0,0.0,5.4,2.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.4,1.5,3.9,8.7,14.6,11.3,8.4,13.1,12.7,11.4,13.6,119.2,0.0,111.9,0.0
2024-12-28_20:54:01,37.0,37.0,50.0,39.0,39.0,49.0,38.0,39.0,50.0,37.0,42.0,49.0,41.0,38.5,34.5,35.8,34.5,37.0,35.5,36.5,34.2,36.0,39.8,34.2,34.2,34.5,36.5,33.2,36.2,36.0,36.2,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.7,1.5,1.6,1.6,1.5,1.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.7,1.5,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.5,1.5,1.5,3.1,1.5,1.5,1.5,1.5,1.5,1.3,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.5,2.5,2.5,2.5,1.9,3.1,2.5,2.5,2.5,1.9,7.9,0.0,1.5,0.0,0.0,0.0,4.0,0.0,4.9,6.4,3.5,5.0,3.9,3.4,1.0,0.5,1.0,1.5,5.8,8.3,3.4,4.4,1.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,9.3,7.3,0.5,5.4,5.0,7.9,9.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4.4,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.5,0.0,0.0,6.8,0.0,0.5,2.0,6.8,1.5,0.0,0.5,1.0,3.9,4.0,9.0,7.3,7.5,5.5,7.5,12.7,9.7,9.9,118.2,0.0,109.7,0.0
2024-12-28_20:54:03,35.0,37.0,50.0,39.0,39.0,50.0,37.0,39.0,50.0,38.0,43.0,49.0,41.0,38.5,35.2,36.2,34.5,37.5,35.8,35.8,34.8,36.5,40.0,33.8,35.8,35.0,37.5,34.2,36.8,36.2,36.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,2.5,2.5,1.5,2.4,3.1,2.1,2.5,1.5,1.5,1.7,1.5,1.7,1.8,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.9,1.5,1.7,1.9,1.7,1.5,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8,1.8,1.5,1.5,1.5,1.9,1.5,1.5,1.5,1.5,1.5,1.5,2.5,1.5,1.5,1.5,1.5,3.1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,2.1,2.4,2.3,2.4,2.4,2.3,2.1,1.4,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,2.0,4.9,1.5,6.8,6.9,2.9,2.0,0.0,0.0,6.4,1.5,10.2,6.3,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,10.0,4.9,1.5,3.4,0.5,3.5,8.8,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.5,8.9,12.7,8.0,9.3,9.4,5.0,6.5,9.7,117.4,0.0,109.0,0.0
2024-12-28_20:54:05,36.0,37.0,50.0,39.0,39.0,50.0,37.0,39.0,50.0,38.0,43.0,49.0,41.0,40.8,39.2,38.0,36.2,40.0,38.0,39.0,38.0,37.8,41.6,39.0,39.8,40.2,40.8,37.2,40.0,39.5,41.2,2.3,1.5,2.5,2.1,3.1,3.0,2.5,1.5,2.5,1.5,1.5,1.5,1.6,2.5,1.7,2.3,1.5,1.5,2.5,2.5,1.5,1.5,2.5,3.1,2.5,1.5,2.5,2.5,3.0,1.5,3.1,1.5,1.5,3.1,3.1,1.9,3.1,2.5,2.5,1.5,3.1,3.1,3.1,3.1,2.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,2.3,2.1,2.5,1.8,2.5,3.1,1.5,1.5,1.5,2.5,3.1,3.1,1.9,3.1,3.1,3.1,3.1,1.5,3.1,1.5,1.5,1.5,3.1,2.5,1.5,2.5,1.5,3.1,1.5,3.1,3.1,3.1,3.1,1.5,3.1,3.1,2.5,3.1,2.5,1.5,2.5,2.5,1.5,1.5,3.1,3.1,2.5,1.5,1.9,1.5,1.5,3.1,1.5,1.5,1.5,3.1,3.1,2.5,1.5,1.5,1.9,1.5,1.5,1.5,2.5,3.1,1.5,1.5,3.1,3.1,3.1,3.1,1.5,1.5,2.5,3.1,3.1,40.7,31.1,42.9,27.1,67.0,39.5,21.1,27.8,29.1,27.8,33.5,28.8,62.0,31.8,75.1,56.6,20.7,20.1,39.6,22.0,17.2,55.2,67.3,63.6,52.5,20.7,42.4,37.7,76.5,30.9,64.9,32.7,26.1,48.8,62.1,24.1,28.9,55.7,20.1,57.4,72.8,43.9,79.4,42.0,40.4,54.4,26.1,28.1,10.8,31.2,54.9,17.3,14.2,38.4,26.1,46.6,43.9,44.3,31.5,30.5,40.2,28.1,48.8,65.5,37.4,32.2,28.2,43.3,39.4,18.7,76.5,36.8,39.8,31.9,39.7,36.3,30.5,51.5,12.3,52.9,54.4,26.1,58.4,39.0,22.7,53.7,65.7,68.0,36.3,53.9,35.8,26.8,23.0,26.0,20.2,29.8,65.0,55.2,25.9,27.6,15.6,28.3,15.7,65.8,19.8,26.5,30.7,71.6,63.1,34.2,42.9,67.2,21.2,32.5,17.6,19.7,57.6,80.7,42.4,20.6,81.8,32.9,59.3,78.9,29.6,39.6,49.8,80.8,18.7,193.1,0.7,184.7,0.7
2024-12-28_20:54:07,36.0,37.0,50.0,40.0,40.0,50.0,38.0,39.0,50.0,38.0,42.0,49.0,41.0,42.6,41.8,43.2,39.0,41.5,42.8,39.5,41.0,39.5,43.0,41.0,43.0,41.5,39.8,41.0,39.8,39.8,43.2,2.1,1.5,2.5,3.1,3.1,1.5,1.5,1.5,1.5,3.1,1.5,1.5,2.5,3.1,3.1,3.1,2.5,1.5,2.5,1.5,1.5,1.5,3.1,3.1,3.1,1.5,1.5,1.5,3.1,3.1,2.5,1.5,1.5,3.1,3.1,1.5,2.5,2.5,3.1,1.5,1.5,1.5,1.5,1.5,3.1,3.1,1.5,2.5,1.5,3.1,3.1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3.1,2.5,1.5,3.1,2.5,1.5,1.5,3.1,1.5,1.5,3.1,1.5,1.5,1.5,3.1,3.1,1.5,1.5,1.5,3.1,1.5,1.5,2.5,3.1,1.5,1.5,3.1,1.9,2.5,1.5,2.5,3.1,1.5,1.5,1.5,1.5,3.1,2.5,1.5,3.1,2.5,1.5,1.5,3.1,1.5,3.1,1.5,3.1,3.1,1.5,1.5,1.5,1.5,3.1,1.5,1.5,2.5,3.1,1.5,1.5,3.1,2.5,3.1,1.5,1.5,1.5,3.1,3.1,1.5,31.2,11.0,76.8,89.2,99.0,17.6,0.0,0.0,0.5,56.4,3.9,2.5,33.5,7.4,98.5,26.6,1.0,0.5,2.0,0.0,0.0,2.0,98.5,98.5,98.5,3.9,1.0,0.5,99.0,96.1,3.4,0.0,0.0,87.2,97.5,5.9,3.0,4.9,94.1,0.0,3.4,16.3,11.3,1.5,94.6,99.0,1.0,37.7,4.9,85.2,99.0,0.5,0.0,2.9,0.0,1.0,0.0,14.2,1.0,0.5,73.9,2.0,1.5,99.0,4.9,1.0,1.0,99.0,23.9,0.5,99.0,0.0,0.0,0.0,95.6,99.0,0.5,0.0,0.0,95.6,0.0,1.5,6.4,97.5,1.5,0.5,95.1,4.9,2.9,8.4,35.6,89.2,1.0,0.5,4.4,0.0,96.6,93.2,0.5,76.1,10.3,0.5,3.9,98.0,0.0,12.3,0.0,96.1,95.6,1.5,1.0,0.0,5.4,53.7,0.0,0.0,0.0,98.5,0.5,0.0,99.0,12.7,96.1,5.9,4.4,0.0,95.6,99.0,3.0,171.6,0.1,165.8,0.0
