146.30, 0, 2
143.57, 3, 2
142.28, 3, 2
139.41, 0, 2
138.28, 0, 2
138.28, 0, 2
138.26, 0, 2
138.23, 0, 2
138.23, 0, 2
138.23, 0, 2
138.23, 0, 2
138.23, 0, 2
121.93, 0, 2
110.82, 0, 2
105.29, 0, 2
97.79, 0, 2
96.09, 0, 2
91.31, 0, 2
66.99, 0, 2
66.99, 0, 2
66.99, 0, 2
66.99, 0, 2
66.99, 0, 2
66.99, 0, 2
66.99, 0, 2
40.24, 0, 2
40.24, 0, 2
40.24, 0, 2
38.66, 0, 5
38.26, 0, 5
38.10, 0, 5
37.95, 0, 5
35.41, 0, 5
35.36, 0, 5
35.35, 0, 5
35.35, 0, 5
35.35, 0, 5
35.35, 0, 5
35.35, 0, 5
35.35, 0, 5
35.35, 0, 5
35.21, 0, 5
35.21, 0, 5
35.21, 0, 5
35.21, 0, 5
35.21, 0, 5
35.21, 0, 5
35.25, 0, 5
35.25, 0, 5
35.25, 0, 5
35.25, 0, 5
35.25, 0, 5
40.96, 0, 264
48.56, 2, 264
66.93, 0, 264
71.15, 0, 264
77.66, 0, 264
80.29, 0, 264
117.83, 0, 264
117.76, 0, 264
117.76, 0, 264
117.76, 0, 264
117.76, 0, 264
117.76, 0, 264
117.76, 0, 264
117.76, 0, 264
117.09, 0, 264
117.09, 0, 264
117.09, 0, 264
117.09, 0, 264
117.09, 0, 264
117.14, 0, 3388
117.40, 0, 3878
117.55, 54, 3878
118.59, 54, 3878
123.19, 45, 3878
124.89, 44, 6296
132.26, 52, 2892
132.92, 52, 1016
144.15, 47, 272
145.66, 0, 272
146.93, 0, 272
146.62, 0, 272
146.43, 0, 272
145.62, 0, 272
137.69, 0, 272
137.09, 0, 272
136.23, 0, 1088
136.52, 0, 2708
137.17, 46, 2708
137.44, 47, 2708
138.32, 47, 5364
144.57, 54, 3016
146.43, 48, 610
147.08, 6, 610
147.64, 6, 624
147.86, 13, 3886
147.72, 50, 3886
147.82, 50, 3886
147.26, 56, 3886
141.30, 37, 5566
147.40, 37, 2886
148.72, 66, 2122
149.32, 36, 630
149.44, 36, 610
149.92, 15, 3886
149.84, 41, 3886
150.07, 56, 3886
149.40, 56, 3886
145.37, 55, 6400
148.92, 68, 3070
148.52, 7, 2706
149.10, 7, 610
149.78, 39, 626
149.81, 13, 3886
150.04, 52, 3886
150.08, 52, 3886
141.81, 55, 3886
141.96, 52, 6638
148.98, 52, 2886
149.38, 61, 630
149.73, 41, 610
150.15, 16, 274
149.97, 16, 274
149.86, 2, 274
149.38, 1, 274
148.62, 1, 274
141.51, 2, 274
139.36, 1, 274
138.48, 1, 274
137.17, 1, 274
137.09, 1, 274
137.06, 1, 274
137.13, 1, 276
135.47, 2, 276
133.83, 2, 276
130.49, 2, 276
128.84, 2, 276
127.23, 2, 276
123.78, 1, 276
121.98, 1, 276
118.57, 1, 276
118.45, 1, 276
118.40, 1, 276
118.19, 1, 276
118.22, 1, 276
118.14, 1, 276
118.16, 1, 274
118.16, 0, 274
118.12, 0, 742
118.32, 0, 3886
120.24, 46, 3886
122.27, 57, 3886
126.00, 51, 3886
128.88, 51, 5650
140.78, 62, 3270
143.85, 38, 3312
149.76, 25, 3460
152.43, 25, 3440
153.99, 25, 3512
156.65, 30, 3568
156.85, 16, 3444
150.45, 16, 5240
148.89, 4, 5248
148.47, 13, 5248
148.23, 21, 5244
