119.65, 3, 2
119.86, 3, 2
119.97, 0, 2
120.07, 0, 2
119.46, 0, 2
119.69, 0, 2
119.68, 0, 2
119.68, 0, 2
119.68, 0, 2
119.68, 0, 2
119.68, 0, 2
119.68, 0, 2
119.82, 0, 2
119.81, 0, 2
107.57, 0, 2
100.65, 0, 2
95.89, 0, 2
88.32, 0, 2
85.26, 0, 2
56.43, 0, 2
56.43, 0, 2
56.43, 0, 2
56.43, 0, 2
56.43, 0, 2
56.43, 0, 2
56.43, 0, 2
38.62, 0, 2
38.62, 0, 2
38.62, 0, 2
38.62, 0, 2
38.62, 0, 2
38.62, 0, 2
36.81, 0, 5
35.34, 0, 5
35.33, 0, 5
35.32, 0, 5
35.31, 0, 5
35.30, 0, 5
35.29, 0, 5
35.28, 0, 5
35.28, 0, 5
35.28, 0, 5
35.28, 0, 5
35.28, 0, 5
35.28, 0, 5
35.12, 0, 5
35.12, 0, 5
35.12, 0, 5
35.12, 0, 5
35.12, 0, 5
35.12, 0, 5
35.12, 0, 5
35.08, 0, 5
35.08, 0, 5
35.08, 0, 5
38.65, 0, 20
43.61, 2, 264
51.42, 0, 264
54.72, 0, 264
81.52, 0, 264
84.35, 0, 264
86.72, 0, 264
118.27, 0, 264
117.96, 0, 264
117.96, 0, 264
117.96, 0, 264
117.96, 0, 264
117.96, 0, 264
117.96, 0, 264
117.96, 0, 264
117.40, 0, 264
117.40, 0, 264
117.40, 0, 264
117.40, 0, 264
117.40, 0, 264
117.58, 0, 3878
117.70, 29, 3878
117.85, 29, 3878
120.35, 55, 3878
121.91, 51, 3878
128.51, 49, 6634
131.50, 49, 2892
141.73, 51, 1220
142.79, 30, 272
144.33, 30, 272
147.19, 0, 272
147.01, 0, 272
146.88, 0, 272
141.14, 0, 272
137.84, 0, 272
137.63, 0, 272
136.57, 0, 568
137.08, 1, 2708
137.47, 58, 2708
137.75, 58, 2708
137.90, 53, 2708
139.06, 31, 5364
145.34, 31, 3000
147.24, 50, 630
147.37, 33, 658
148.36, 28, 658
148.98, 28, 654
150.40, 31, 652
150.82, 37, 2506
144.62, 37, 3886
143.94, 37, 3886
143.43, 53, 3886
142.81, 48, 4154
143.55, 48, 3474
150.18, 62, 1782
150.75, 52, 684
151.56, 34, 634
152.31, 34, 634
153.59, 35, 634
154.35, 28, 3886
154.43, 28, 3886
146.28, 43, 3886
145.45, 54, 3886
144.24, 54, 4496
150.29, 44, 2908
150.26, 63, 3134
150.33, 40, 650
150.36, 40, 634
150.65, 26, 658
152.38, 34, 634
153.25, 34, 684
153.98, 35, 3886
146.77, 40, 3886
146.04, 40, 3886
144.67, 55, 3886
143.98, 51, 3886
144.26, 51, 6210
149.85, 24, 2886
150.10, 73, 642
150.95, 51, 652
151.80, 27, 634
152.27, 27, 654
152.85, 33, 634
153.23, 50, 314
154.54, 50, 466
147.63, 28, 562
147.06, 27, 626
146.14, 23, 626
147.46, 23, 658
146.63, 27, 754
146.32, 27, 626
146.18, 25, 786
146.17, 25, 882
146.15, 25, 730
146.33, 30, 466
146.25, 24, 530
143.32, 24, 626
140.91, 24, 506
137.15, 28, 658
136.23, 26, 754
131.83, 24, 754
129.49, 24, 786
125.67, 17, 850
125.50, 28, 914
125.41, 28, 914
124.75, 28, 1050
124.71, 23, 1008
125.24, 27, 1042
125.49, 31, 1106
124.96, 21, 1170
124.43, 7, 1170
125.50, 7, 1234
125.32, 23, 1298
125.69, 31, 530
125.57, 37, 594
125.52, 22, 658
125.49, 27, 658
126.95, 27, 722
126.48, 28, 786
125.53, 28, 786
125.29, 28, 850
125.23, 28, 930
125.35, 24, 914
125.35, 26, 1010
125.38, 26, 906
125.46, 22, 1074
124.53, 13, 978
125.07, 28, 1106
124.96, 28, 1202
124.23, 28, 1050
125.63, 23, 1234
125.32, 24, 1338
124.82, 24, 1298
124.65, 23, 1362
124.66, 20, 658
125.00, 32, 594
125.79, 32, 658
125.62, 28, 762
125.89, 28, 722
125.96, 28, 786
126.29, 28, 850
126.84, 29, 946
125.84, 29, 802
125.79, 25, 978
124.56, 9, 274
124.33, 9, 274
122.91, 3, 274
122.21, 5, 3886
121.76, 5, 3886
122.18, 54, 3886
124.24, 55, 3886
124.96, 55, 4960
136.42, 35, 2886
139.61, 67, 3426
145.14, 43, 3344
151.04, 41, 3448
154.52, 41, 3480
157.66, 54, 3538
159.20, 55, 3512
159.31, 55, 3602
