168.98, 89, 2
156.81, 0, 2
151.15, 0, 2
145.70, 0, 2
144.56, 0, 2
143.61, 0, 2
142.46, 0, 2
140.82, 0, 2
140.82, 0, 2
140.82, 0, 2
140.82, 0, 2
140.82, 0, 2
140.82, 0, 2
138.46, 0, 5
133.71, 0, 2
128.32, 0, 2
120.57, 0, 2
117.53, 0, 2
112.56, 0, 2
110.47, 0, 2
79.77, 0, 2
78.32, 0, 2
78.32, 0, 2
78.32, 0, 2
78.32, 0, 2
78.32, 0, 2
78.32, 0, 2
78.32, 0, 2
75.83, 0, 2
75.83, 0, 2
75.83, 0, 2
75.83, 0, 2
66.19, 0, 5
64.93, 0, 5
50.94, 0, 5
50.11, 0, 5
49.39, 0, 5
48.24, 0, 5
47.78, 0, 5
47.78, 0, 5
47.78, 0, 5
47.78, 0, 5
47.78, 0, 5
47.78, 0, 5
38.51, 0, 5
38.51, 0, 5
38.51, 0, 5
38.51, 0, 5
38.51, 0, 5
38.51, 0, 5
38.51, 0, 5
36.83, 0, 5
36.83, 0, 5
36.83, 0, 5
36.83, 0, 5
36.58, 0, 19
41.47, 0, 264
49.12, 2, 264
67.88, 0, 264
72.03, 0, 264
78.59, 0, 264
81.21, 0, 264
83.50, 0, 264
118.46, 0, 264
118.46, 0, 264
118.46, 0, 264
118.46, 0, 264
118.46, 0, 264
118.46, 0, 264
118.46, 0, 264
118.46, 0, 264
117.85, 0, 264
117.85, 0, 264
117.85, 0, 264
117.85, 0, 264
117.84, 7, 708
118.30, 7, 696
119.91, 54, 272
124.41, 5, 4552
125.58, 21, 5004
127.45, 41, 5004
128.28, 41, 5004
136.17, 49, 5004
144.14, 66, 9528
153.11, 66, 6546
160.27, 100, 2510
165.18, 68, 2510
169.62, 94, 422
170.73, 94, 13538
170.94, 36, 14864
171.05, 50, 14864
165.23, 50, 14864
151.86, 53, 14864
150.37, 53, 14864
145.83, 47, 14864
141.42, 47, 14864
140.21, 58, 14864
140.11, 59, 14864
140.27, 59, 14864
140.33, 51, 14864
140.47, 44, 14864
140.27, 49, 14864
140.47, 49, 14864
140.41, 52, 21782
145.53, 63, 274
147.44, 100, 274
148.37, 100, 272
150.53, 100, 272
150.37, 48, 269
150.17, 3, 2
149.96, 3, 2
144.68, 0, 2
143.30, 0, 2
142.24, 0, 2
141.10, 0, 2
138.56, 0, 2
138.51, 0, 2
138.51, 0, 2
138.51, 0, 2
138.51, 0, 2
138.51, 0, 2
138.70, 0, 3
133.95, 0, 2
122.88, 0, 2
117.33, 0, 2
111.16, 0, 2
108.76, 0, 2
104.82, 0, 2
103.16, 0, 2
103.16, 0, 2
103.16, 0, 2
103.16, 0, 2
103.16, 0, 2
103.16, 0, 2
44.56, 0, 2
41.29, 0, 2
41.35, 0, 5
41.48, 0, 5
41.53, 0, 5
41.59, 0, 5
41.62, 0, 5
41.37, 0, 5
41.37, 0, 5
41.37, 0, 5
41.37, 0, 5
41.37, 0, 5
41.37, 0, 5
41.37, 0, 5
35.81, 0, 5
35.81, 0, 5
35.81, 0, 5
35.81, 0, 5
35.81, 0, 5
35.81, 0, 5
35.81, 0, 5
35.74, 0, 5
36.23, 0, 20
47.97, 2, 264
52.93, 2, 264
60.95, 0, 264
64.28, 0, 264
67.22, 0, 264
72.23, 0, 264
109.57, 0, 264
118.17, 0, 264
118.17, 0, 264
118.17, 0, 264
118.17, 0, 264
118.17, 0, 264
118.17, 0, 264
118.17, 0, 264
117.02, 0, 264
117.02, 0, 264
117.02, 0, 264
117.02, 0, 264
117.02, 0, 264
117.03, 2, 708
117.20, 2, 704
119.09, 63, 272
122.53, 5, 768
124.86, 21, 5004
125.93, 21, 5004
127.54, 47, 5004
135.62, 56, 5004
136.40, 56, 5004
141.58, 57, 9528
152.78, 83, 4396
157.68, 83, 2510
162.11, 100, 2726
164.41, 71, 2510
168.90, 71, 2786
170.57, 82, 14864
170.59, 30, 14864
170.51, 30, 14864
156.78, 54, 14864
152.22, 54, 14864
150.43, 54, 14864
145.76, 55, 14864
140.00, 58, 14864
139.94, 49, 14864
139.98, 49, 14864
139.74, 49, 14864
140.04, 59, 14864
140.17, 59, 14864
140.17, 48, 14864
140.22, 55, 14864
140.16, 55, 14864
141.75, 55, 18582
146.46, 75, 274
147.53, 100, 274
149.06, 100, 272
150.19, 100, 269
149.80, 37, 2
